,x,y
1681,-1.22769871150714,0.487776383367912
1682,0.997066793153685,-1.11580112388026
1683,0.614089076688475,-0.21675748240087
1685,0.86604291618101,-0.0432479184472487
1686,-0.151403536191018,0.0607819362899063
1687,0.228685723027446,0.184421845138664
1688,-0.382659056111162,-1.10435472097457
1689,0.531600979528797,-0.175169748083362
1691,-0.268934235558822,-0.612104716403786
1692,-0.127265706052618,-1.11100620098038
1693,-0.2909003845245,0.74421893439368
1694,0.728404171775078,0.105152048752245
1695,1.41572715514308,-0.0680343628768129
1696,1.23741859671627,-0.490370225039304
1697,1.19152732328047,0.159272363822146
1699,-0.842962280383566,-1.40353824722549
1700,-0.654840856948022,-0.911075270438588
1701,-0.504777534063167,-0.286766579403871
1702,-0.176649662746788,-0.495554119677408
1703,-0.0532422648155336,-1.32856239620261
1704,-0.035482318497545,-0.7560449136363
1705,1.28785785081571,-0.558022383940238
1706,-1.12929582262208,-1.63168196374689
1707,-1.3032711431823,1.46957977652801
1708,-1.10784208841277,-0.0141985758105412
1710,1.36309796160802,-0.573532356205186
1712,-0.821910963278774,-0.41218359131995
1713,0.219970546687277,-0.417533597773935
1714,-0.161001759569158,-0.651696044011502
1716,0.246763195310397,-0.312455985787516
1717,-1.06965770866796,-1.28465476785696
1718,0.624005123366063,-1.23107416713283
1719,-0.690983089001082,-1.13350555830593
1720,-0.575347055873823,-1.88580541103955
1721,-0.657145130053991,2.09318518068963
1723,1.87756466335484,0.338535133148017
1724,-1.26568802360644,1.41705451348412
1726,-0.405515361060872,-0.516386062485046
1728,-0.861255094669829,0.006875934970581
1729,1.71421403461671,0.116887698324031
1730,1.15958387128367,-0.50918578031275
1731,-0.829178088076428,0.238547863581398
1732,-0.156595547764272,0.491517194086026
1733,-0.872070367775896,-1.28508770349729
1734,-0.0136786839751561,0.0801481092413691
1735,0.0570473551257811,0.361607040810609
1736,1.33277639866098,0.381329545779831
1737,-0.0086373598266276,-0.20214318548419
1738,0.0326653469838983,-0.628017444354774
1739,-0.291134743722384,-1.56518420055595
1740,0.569307895640851,-0.259116482591581
1741,-0.170975625567,-1.60315937125061
1742,-0.710372705597212,-0.739258552424969
1743,-0.172574416462004,-1.09045232434018
1746,-0.214225045883002,-0.647608094231253
1747,1.4328130808507,0.34982927476188
1748,1.22982051146313,0.0476870405684768
1749,-0.0824657599439934,-0.79007787452417
1750,0.394839281677616,0.428717407617455
1752,-0.728256424726643,-0.797392900468203
1754,1.03101539325201,-1.3084266340519
1755,-0.809647271794777,-1.01951136406919
1756,1.20150289723414,-0.609179913112492
1757,-0.862893378271607,0.31597894877022
1758,-0.761357642927956,-0.0411906941646445
1759,1.399373253176,-0.254790947055385
1760,0.662058221176874,-0.28168850400899
1761,0.216406215336803,-0.117131160476748
1763,-0.755754828118255,0.173406163542751
1764,-0.346254703629327,-1.09071334183782
1766,1.03896398084381,0.416670040997003
1767,1.61893631673953,0.75944737256946
1768,1.75523470390383,-1.06559686544277
1769,-0.899038423779637,1.0442314761294
1770,-0.143580601233767,-0.728477724108738
1771,0.509302960237355,0.289416211362905
1772,-0.847436354486201,-0.1284321335841
1773,-0.0626355033101474,-0.142659689045187
1774,0.032747344270984,1.35946878912536
1775,1.20075338908705,0.601372673209625
1776,0.496481101688376,-0.631858170654568
1777,0.366641842776969,-0.101547916748545
1778,-0.972366878661966,-0.145140427004242
1781,1.48421128838697,-0.0061254375013132
1782,1.60635731758784,1.5787923736837
1783,-0.166916265756997,-1.33085711432628
1784,2.48237485851858,-0.0458208560701301
1785,2.1181243961285,0.0134893272917801
1786,0.59834572858823,-0.817928382708088
1787,-0.305985930506214,0.0954685368890748
1788,-0.387225821964672,0.142948549391457
1789,0.43049178919472,-1.11579655762624
1790,1.88962197670045,0.213871761965282
1791,0.40882208402635,-0.234317126442789
1792,-0.481622992676637,1.52473483346191
1793,-0.744138366900622,0.864668770821264
1794,-0.402919322099011,1.20334076823393
1795,1.37449237802729,1.21171982450709
1796,-0.472239578651781,-0.131083323285409
1797,1.12939516733247,1.9594393438586
1798,-0.908833725477175,-0.946875834804869
1799,1.76906911335962,-0.0881052713670087
1800,0.888750126106896,0.420875585732399
1801,0.721562590131353,-0.209928985057905
1802,1.31160124245134,-0.893369010544554
1803,1.46946392216419,0.848295004164958
1804,0.0910634009421226,-0.418914043520289
1805,1.64685984569841,-0.626611831981896
1806,1.77071213332535,-0.0703925765208266
1807,1.44671682670841,-0.634624863075137
1808,0.245386490815997,-0.3163118271262
1809,2.13078783387669,-0.559886541217939
1810,1.64306737027857,-1.40375280503747
1811,-0.665761775185705,-1.54978583389303
1813,-0.370330130363395,1.26275120399868
1814,0.0698534958749876,-0.764456749042029
1815,1.02892120302085,0.34684039638272
1816,1.2759644379948,-0.356351657691281
1817,-1.61951929929117,-0.784368035167037
1818,-1.050424771887,-0.304697342367238
1819,0.0437391487778863,0.784352981992296
1820,-0.484607413830212,-0.309366602105884
1821,1.65332381805436,0.290336632546106
1823,2.28496279281275,-0.46956438360895
1824,-0.316167398928539,-1.68146546671793
1825,0.750386663791692,0.0106048905579995
1826,1.89644073982305,-1.19488897120159
1827,-0.0885659832731142,-0.223753370873655
1829,1.76202007609072,0.377725566856765
1830,-0.213304412455773,-0.747399565645025
1831,1.49930924200778,-0.136572362763891
1832,1.84631343678846,0.402718064589488
1833,-1.38896736158158,-0.130893308408813
1834,1.44304714953777,1.04970678690857
1835,2.23100206156505,0.362871417534575
1836,-0.851058053843554,-0.150456271275672
1837,-1.22408249941132,0.302572001870849
1838,0.989218082959766,0.144325919060901
1839,0.136742532602924,-0.421675964046745
1841,0.117229504952298,-0.962944130134001
1842,-0.594397895978614,-0.656967355106884
1843,0.587375709408369,0.599066811493886
1844,0.99490318436313,-0.277638174968139
1845,-0.305089200806092,-1.03394902691483
1846,-0.301031667425522,-1.50073009347912
1847,0.911395130162711,-0.128600665598265
1849,0.49903047751221,0.204520427456127
1850,-1.02909494381762,-0.351248259021974
1851,1.367954299455,0.0297927291293227
1852,-0.147586339512014,1.27537622073299
1853,-0.184223515232701,1.51849315670659
1854,-1.30200066163984,-0.633518348919379
1855,-0.94594331200485,-0.596863198625717
1857,-0.106322230426407,-0.0906155875291924
1858,-0.96259096961667,-1.14532449393269
1859,0.715045488273202,-0.805960002265737
1860,0.192477066846602,-0.637629089201189
1861,-0.725841597032079,-1.11603384153699
1862,0.659439855856345,-0.288645385191551
1863,0.382440604725831,0.324800039002593
1864,1.41461257039778,-0.71205211663326
1865,-0.716645727996362,-0.0979818760409451
1866,-0.511327310621659,0.56772412216345
1868,1.15903853082458,-0.674972489040963
1870,-0.155471889975537,-0.53275190146109
1871,0.957641247765118,0.199010054013623
1872,0.376698168066627,-0.191327109131921
1873,1.38710158883168,-1.13035799789523
1874,1.33009948101636,-0.763127890215409
1875,0.0968796829262446,0.703834228470425
1876,-0.104351496419592,0.379630171896863
1877,1.01544172203084,-0.253776366024448
1879,-2.01391963425421,-1.39048846388848
1880,0.415024881856504,0.0324891908311303
1882,0.158682132105253,-0.283197350999938
1883,-0.202105819346432,-0.373380722317366
1884,-0.464772368216167,0.399882419997471
1885,0.7323691665063,-0.0264819827196853
1886,-0.467714609485322,-1.47260645008141
1887,1.35621603646512,0.608106857186945
1888,0.863443993587093,-0.389279744054902
1889,0.445058461992169,-0.308500440791774
1890,0.0936237320110457,-0.43012788062569
1891,-0.714556138356829,-1.65108511909853
1892,0.678050335432541,-0.491595589824253
1893,-0.640347898564845,-0.166096293932185
1894,-0.0050293422721857,0.567623894279569
1895,0.784688052092163,-0.0038534479881824
1896,1.30558556374724,-0.96219290822916
1897,-0.352762133181692,-0.697769010700227
1898,1.12254918911549,-0.162442068839045
1899,0.857582057192912,-0.263710676443453
1900,-0.032761260804086,-2.02868039898371
1901,-0.312445959544841,-1.0082504557587
1902,-0.889579747702229,-0.952261560819538
1903,1.0504030928287,-1.49954803389149
1904,-0.642228385092153,-1.92752730792631
1905,1.22185919914147,-0.291389370212705
1906,1.74634944193644,-1.18744748370062
1907,0.454778049801941,-0.491513190899776
1909,-0.241476049025951,-1.07578808248505
1910,-0.251646378720899,0.548223499890568
